Year,Category,Winner,Key,Subkey
20,"CINEMATOGRAPHY (Color)",False,"Life with Father","– Peverell Marley, William V. Skall"
20,"CINEMATOGRAPHY (Color)",False,"Mother Wore Tights","– Harry Jackson"
20,"ART DIRECTION (Black-and-White)",False,"The Foxes of Harrow","– Art Direction: Lyle Wheeler, Maurice Ransford; Set Decoration: Thomas Little, Paul S. Fox"
20,"ART DIRECTION (Black-and-White)",True,"Great Expectations","– Art Direction: John Bryan; Set Decoration: Wilfred Shingleton"
20,"ART DIRECTION (Color)",True,"Black Narcissus","– Art Direction: Alfred Junge; Set Decoration: Alfred Junge"
20,"ART DIRECTION (Color)",False,"Life with Father","– Art Direction: Robert M. Haas; Set Decoration: George James Hopkins"
20,"SOUND RECORDING",True,"The Bishop’s Wife","– Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director"
20,"SOUND RECORDING",False,"Green Dolphin Street","– Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
20,"SOUND RECORDING",False,"T-Men","– Sound Service, Inc., Jack R. Whitney, Sound Director"
20,"SPECIAL EFFECTS",True,"Green Dolphin Street","– Special Visual Effects by A. Arnold Gillespie, Warren Newcombe; Special Audible Effects by Douglas Shearer, Michael Steinore"
20,"SPECIAL EFFECTS",False,"Unconquered","– Special Visual Effects by Farciot Edouart, Devereux Jennings, Gordon Jennings, Wallace Kelley, Paul Lerpae; Special Audible Effects by George Dutton"
20,"SPECIAL AWARD",False,"Shoe-Shine","– the high quality of this motion picture, brought to eloquent life in a country scarred by war, is proof to the world that the creative spirit can triumph over adversity."
20,"DOCUMENTARY (Feature)",True,"Design for Death","– Sid Rogell, Theron Warth, Richard O. Fleischer"
20,"DOCUMENTARY (Feature)",False,"Journey into Medicine","– United States Department of State Office of Information and Educational Exchange"
20,"DOCUMENTARY (Feature)",False,"The World Is Rich","– Paul Rotha"
20,"DOCUMENTARY (Short Subject)",True,"First Steps","– United Nations Division of Films and Visual Information"
20,"DOCUMENTARY (Short Subject)",False,"Passport to Nowhere","– Frederic Ullman, Jr."
20,"DOCUMENTARY (Short Subject)",False,"School in the Mailbox","– Australian News &amp; Information Bureau"
20,"SHORT SUBJECT (Cartoon)",False,"Chip An’ Dale","– Walt Disney"
20,"SHORT SUBJECT (Cartoon)",False,"Dr. Jekyll and Mr. Mouse","– Frederick Quimby"
20,"SHORT SUBJECT (Cartoon)",False,"Pluto’s Blue Note","– Walt Disney"
20,"SHORT SUBJECT (Cartoon)",False,"Tubby the Tuba","– George Pal"
20,"SHORT SUBJECT (Cartoon)",True,"Tweetie Pie","– Edward Selzer"
20,"SHORT SUBJECT (One-reel)",False,"Brooklyn, U.S.A.","– Thomas Mead"
20,"SHORT SUBJECT (One-reel)",True,"Good-bye Miss Turlock","– Herbert Moulton"
20,"SHORT SUBJECT (One-reel)",False,"Moon Rockets","– Jerry Fairbanks"
20,"SHORT SUBJECT (One-reel)",False,"Now You See It","– Pete Smith"
20,"SHORT SUBJECT (One-reel)",False,"So You Want to Be in Pictures","– Gordon Hollingshead"
20,"SHORT SUBJECT (Two-reel)",False,"Champagne for Two","– Harry Grey"
20,"SHORT SUBJECT (Two-reel)",True,"Climbing the Matterhorn","– Irving Allen"
20,"SHORT SUBJECT (Two-reel)",False,"Fight of the Wild Stallions","– Thomas Mead"
20,"SHORT SUBJECT (Two-reel)",False,"Give Us the Earth","– Herbert Morgan"
20,"SHORT SUBJECT (Two-reel)",False,"A Voice Is Born: The Story of Niklos Gafni","– Ben Blake"
20,"SPECIAL AWARD",False,"James Baskett","for his able and heart-warming characterization of Uncle Remus, friend and story teller to the children of the world in Walt Disney’s Song of the South."
20,"SPECIAL AWARD",False,"Bill and Coo","in which artistry and patience blended in a novel and entertaining use of the medium of motion pictures."
20,"SPECIAL AWARD",False,"Shoe-Shine","– the high quality of this motion picture, brought to eloquent life in a country scarred by war, is proof to the world that the creative spirit can triumph over adversity."
20,"SPECIAL AWARD",False,"Colonel William N. Selig,Albert E. Smith,Thomas Armat,George K. Spoor","(one of) the small group of pioneers whose belief in a new medium, and whose contributions to its development, blazed the trail along which the motion picture has progressed, in their lifetime, from obscurity to world-wide acclaim."
20,"SCIENTIFIC OR TECHNICAL AWARD (Class II)",True,"","To <span class="Winner">C. C. DAVIS and ELECTRICAL RESEARCH PRODUCTS DIVISION OF WESTERN ELECTRIC COMPANY</span> for the development and application of an improved film drive filter mechanism. <strong>[Projection]</strong>"
20,"SCIENTIFIC OR TECHNICAL AWARD (Class II)",True,""," To <span class="Winner">C. R. DAILY and the PARAMOUNT STUDIO FILM LABORATORY, STILL and ENGINEERING DEPARTMENTS</span> for the development and first practical application to motion picture and still photography of a method of increasing film speed as first suggested to the industry by E. I. duPont de Nemours &amp; Company. <strong>[Laboratory]</strong>"
20,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,"","To <span class="Winner">NATHAN LEVINSON and the WARNER BROS. STUDIO SOUND DEPARTMENT</span> for the design and construction of a constant-speed sound editing machine. <strong>[Sound]</strong>"
20,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">FARCIOT EDOUART, C. R. DAILY, HAL CORL, H. G. CARTWRIGHT and the PARAMOUNT STUDIO TRANSPARENCY and ENGINEERING DEPARTMENTS</span> for the first application of a special anti-solarizing glass to high-intensity background and spot arc projectors. <strong>[Lighting]</strong>"
20,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">FRED PONEDEL</span> of Warner Bros. Studio for pioneering the fabrication and practical application to motion picture color photography of large translucent photographic backgrounds. <strong>[Special Photographic]</strong>"
20,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">KURT SINGER and the RCA VICTOR DIVISION OF RADIO CORPORATION OF AMERICA</span> for the design and development of a continuously variable band-elimination filter. <strong>[Sound]</strong>"
20,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">JAMES GIBBONS</span> of Warner Bros. Studio for the development and production of large dyed plastic filters for motion picture photography. <strong>[Lighting]</strong>"
19,"BEST MOTION PICTURE",True,"The Best Years of Our Lives","– Samuel Goldwyn Productions"
19,"BEST MOTION PICTURE",False,"Henry V","– J. Arthur Rank-Two Cities Films"
19,"BEST MOTION PICTURE",False,"It’s a Wonderful Life","– Liberty Films"
19,"BEST MOTION PICTURE",False,"The Razor’s Edge","– 20th Century-Fox"
19,"BEST MOTION PICTURE",False,"The Yearling","– Metro-Goldwyn-Mayer"
19,"DIRECTING",True,"The Best Years of Our Lives","– William Wyler"
19,"DIRECTING",False,"Brief Encounter","– David Lean"
19,"DIRECTING",False,"It’s a Wonderful Life","– Frank Capra"
19,"DIRECTING",False,"The Killers","– Robert Siodmak"
19,"DIRECTING",False,"The Yearling","– Clarence Brown"
19,"ACTOR",True,"The Best Years of Our Lives","Fredric March –"
19,"ACTOR",False,"Henry V","Laurence Olivier –"
19,"ACTOR",False,"The Jolson Story","Larry Parks –"
19,"ACTOR",False,"The Yearling","Gregory Peck –"
19,"ACTOR",False,"It’s a Wonderful Life","James Stewart –"
19,"ACTRESS",True,"To Each His Own","Olivia de Havilland –"
19,"ACTRESS",False,"Brief Encounter","Celia Johnson –"
19,"ACTRESS",False,"Duel in the Sun","Jennifer Jones –"
19,"ACTRESS",False,"Sister Kenny","Rosalind Russell –"
19,"ACTRESS",False,"The Yearling","Jane Wyman –"
19,"ACTOR IN A SUPPORTING ROLE",False,"The Green Years","Charles Coburn –"
19,"ACTOR IN A SUPPORTING ROLE",False,"The Jolson Story","William Demarest –"
19,"ACTOR IN A SUPPORTING ROLE",False,"Notorious","Claude Rains –"
19,"ACTOR IN A SUPPORTING ROLE",True,"The Best Years of Our Lives","Harold Russell –"
19,"ACTOR IN A SUPPORTING ROLE",False,"The Razor’s Edge","Clifton Webb –"
19,"ACTRESS IN A SUPPORTING ROLE",False,"The Spiral Staircase","Ethel Barrymore –"
19,"ACTRESS IN A SUPPORTING ROLE",True,"The Razor’s Edge","Anne Baxter –"
19,"ACTRESS IN A SUPPORTING ROLE",False,"Duel in the Sun","Lillian Gish –"
19,"ACTRESS IN A SUPPORTING ROLE",False,"Saratoga Trunk","Flora Robson –"
19,"ACTRESS IN A SUPPORTING ROLE",False,"Anna and the King of Siam","Gale Sondergaard –"
19,"WRITING (Original Motion Picture Story)",False,"The Dark Mirror","– Vladimir Pozner"
19,"WRITING (Original Motion Picture Story)",False,"The Strange Love of Martha Ivers","– Jack Patrick"
19,"WRITING (Original Motion Picture Story)",False,"The Stranger","– Victor Trivas"
19,"WRITING (Original Motion Picture Story)",False,"To Each His Own","– Charles Brackett"
19,"WRITING (Original Motion Picture Story)",True,"Vacation from Marriage","– Clemence Dane"
19,"WRITING (Original Screenplay)",False,"The Blue Dahlia","– Raymond Chandler"
19,"WRITING (Original Screenplay)",False,"Children of Paradise","– Jacques Prevert"
19,"WRITING (Original Screenplay)",False,"Notorious","– Ben Hecht"
19,"WRITING (Original Screenplay)",False,"Road to Utopia","– Norman Panama, Melvin Frank"
19,"WRITING (Original Screenplay)",True,"The Seventh Veil","– Muriel Box, Sydney Box"
19,"WRITING (Screenplay)",False,"Anna and the King of Siam","– Talbot Jennings, Sally Benson"
19,"WRITING (Screenplay)",True,"The Best Years of Our Lives","– Robert E. Sherwood"
19,"WRITING (Screenplay)",False,"Brief Encounter","– David Lean, Anthony Havelock-Allan, Ronald Neame"
19,"WRITING (Screenplay)",False,"The Killers","– Anthony Veiller"
19,"WRITING (Screenplay)",False,"Open City","– Sergio Amidei, F. Fellini"
19,"MUSIC (Song)",False,"Centennial Summer","“All Through The Day” –,– Music by Jerome Kern; Lyrics by Oscar Hammerstein II"
19,"MUSIC (Song)",False,"The Dolly Sisters","“I Can’t Begin To Tell You” –,– Music by James Monaco; Lyrics by Mack Gordon"
19,"MUSIC (Song)",False,"Canyon Passage","“Ole Buttermilk Sky” –,– Music by Hoagy Carmichael; Lyrics by Jack Brooks"
19,"MUSIC (Song)",True,"The Harvey Girls","“On The Atchison, Topeka And The Santa Fe” –,– Music by Harry Warren; Lyrics by Johnny Mercer"
19,"MUSIC (Song)",False,"Blue Skies","“You Keep Coming Back Like A Song” –,– Music, Lyrics by Irving Berlin"
19,"MUSIC (Music Score of a Dramatic or Comedy Picture)",False,"Anna and the King of Siam","– Bernard Herrmann"
19,"MUSIC (Music Score of a Dramatic or Comedy Picture)",True,"The Best Years of Our Lives","– Hugo Friedhofer"
19,"MUSIC (Music Score of a Dramatic or Comedy Picture)",False,"Henry V","– William Walton"
19,"MUSIC (Music Score of a Dramatic or Comedy Picture)",False,"Humoresque","– Franz Waxman"
19,"MUSIC (Music Score of a Dramatic or Comedy Picture)",False,"The Killers","– Miklos Rozsa"
19,"MUSIC (Scoring of a Musical Picture)",False,"Blue Skies","– Robert Emmett Dolan"
19,"MUSIC (Scoring of a Musical Picture)",False,"Centennial Summer","– Alfred Newman"
19,"MUSIC (Scoring of a Musical Picture)",False,"The Harvey Girls","– Lennie Hayton"
19,"MUSIC (Scoring of a Musical Picture)",True,"The Jolson Story","– Morris Stoloff"
19,"MUSIC (Scoring of a Musical Picture)",False,"Night and Day","– Ray Heindorf, Max Steiner"
19,"FILM EDITING",True,"The Best Years of Our Lives","– Daniel Mandell"
19,"FILM EDITING",False,"It’s a Wonderful Life","– William Hornbeck"
19,"FILM EDITING",False,"The Jolson Story","– William Lyon"
19,"FILM EDITING",False,"The Killers","– Arthur Hilton"
19,"FILM EDITING",False,"The Yearling","– Harold Kress"
19,"CINEMATOGRAPHY (Black-and-White)",True,"Anna and the King of Siam","– Arthur Miller"
19,"CINEMATOGRAPHY (Black-and-White)",False,"The Green Years","– George Folsey"
19,"CINEMATOGRAPHY (Color)",False,"The Jolson Story","– Joseph Walker"
19,"CINEMATOGRAPHY (Color)",True,"The Yearling","– Charles Rosher, Leonard Smith, Arthur Arling"
19,"ART DIRECTION (Black-and-White)",True,"Anna and the King of Siam","– Art Direction: Lyle Wheeler, William Darling; Interior Decoration: Thomas Little, Frank E. Hughes"
19,"ART DIRECTION (Black-and-White)",False,"Kitty","– Art Direction: Hans Dreier, Walter Tyler; Interior Decoration: Sam Comer, Ray Moyer"
19,"ART DIRECTION (Black-and-White)",False,"The Razor’s Edge","– Art Direction: Richard Day, Nathan Juran; Interior Decoration: Thomas Little, Paul S. Fox"
19,"ART DIRECTION (Color)",False,"Caesar and Cleopatra","– John Bryan"
19,"ART DIRECTION (Color)",False,"Henry V","– Art Direction: Paul Sheriff, Carmen Dillon"
19,"ART DIRECTION (Color)",True,"The Yearling","– Art Direction: Cedric Gibbons, Paul Groesse; Interior Decoration: Edwin B. Willis"
19,"SOUND RECORDING",False,"The Best Years of Our Lives","– Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director"
19,"SOUND RECORDING",False,"It’s a Wonderful Life","– RKO Radio Studio Sound Department, John Aalberg, Sound Director"
19,"SOUND RECORDING",True,"The Jolson Story","– Columbia Studio Sound Department, John Livadary, Sound Director"
19,"SPECIAL EFFECTS",True,"Blithe Spirit","– Special Visual Effects by Thomas Howard"
19,"SPECIAL EFFECTS",False,"A Stolen Life","– Special Visual Effects by William McGann; Special Audible Effects by Nathan Levinson"
19,"DOCUMENTARY (Short Subject)",False,"Atomic Power","– The March of Time"
19,"DOCUMENTARY (Short Subject)",False,"Life at the Zoo","– Artkino"
19,"DOCUMENTARY (Short Subject)",False,"Paramount News Issue #37 (Twentieth Anniversary Issue! 1927…..1947)","– Paramount"
19,"DOCUMENTARY (Short Subject)",True,"Seeds of Destiny","– United States Department of War"
19,"DOCUMENTARY (Short Subject)",False,"Traffic with the Devil","– Herbert Morgan"
19,"SHORT SUBJECT (Cartoon)",True,"The Cat Concerto","– Frederick Quimby"
19,"SHORT SUBJECT (Cartoon)",False,"Chopin’s Musical Moments","– Walter Lantz"
19,"SHORT SUBJECT (Cartoon)",False,"John Henry and the Inky Poo","– George Pal"
19,"SHORT SUBJECT (Cartoon)",False,"Squatter’s Rights","– Walt Disney"
19,"SHORT SUBJECT (Cartoon)",False,"Walky Talky Hawky","– Edward Selzer"
19,"SHORT SUBJECT (One-reel)",False,"Dive-Hi Champs","– Jack Eaton"
19,"SHORT SUBJECT (One-reel)",True,"Facing Your Danger","– Gordon Hollingshead"
19,"SHORT SUBJECT (One-reel)",False,"Golden Horses","– Edmund Reek"
19,"SHORT SUBJECT (One-reel)",False,"Smart as a Fox","– Gordon Hollingshead"
19,"SHORT SUBJECT (One-reel)",False,"Sure Cures","– Pete Smith"
19,"SHORT SUBJECT (Two-reel)",True,"A Boy and His Dog","– Gordon Hollingshead"
19,"SHORT SUBJECT (Two-reel)",False,"College Queen","– George B. Templeton"
19,"SHORT SUBJECT (Two-reel)",False,"Hiss and Yell","– Jules White"
19,"SHORT SUBJECT (Two-reel)",False,"The Luckiest Guy in the World","– Jerry Bresler"
19,"SPECIAL AWARD",False,"Laurence Olivier","for his outstanding achievement as actor, producer and director in bringing Henry V to the screen."
19,"SPECIAL AWARD",False,"Harold Russell","for bringing hope and courage to his fellow veterans through his appearance in The Best Years of Our Lives."
19,"SPECIAL AWARD",False,"Ernst Lubitsch","for his distinguished contributions to the art of the motion picture."
19,"SPECIAL AWARD",False,"Claude Jarman, Jr.","outstanding child actor of 1946."
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,"","To <span class="Winner">HARLAN L. BAUMBACH and the PARAMOUNT WEST COAST LABORATORY</span> for an improved method for the quantitative determination of hydroquinone and metol in photographic developing baths. <strong>[Laboratory]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">HERBERT E. BRITT</span> for the development and application of formulas and equipment for producing cloud and smoke effects. <strong>[Stage Operations]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">BURTON F. MILLER and the WARNER BROS. STUDIO SOUND and ELECTRICAL DEPARTMENTS</span> for the design and construction of a motion picture arc lighting generator filter. <strong>[Lighting]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">CARL FAULKNER</span> of the 20th Century-Fox Studio Sound Department for the reversed bias method, including a double bias method for light valve and galvonometer density recording. <strong>[Sound]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">the MOLE-RICHARDSON COMPANY</span> for the Type 450 super high intensity carbon arc lamp. <strong>[Lighting]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">ARTHUR F. BLINN, ROBERT O. COOK, C. O. SLYFIELD and the WALT DISNEY STUDIO SOUND DEPARTMENT</span> for the design and development of an audio finder and track viewer for checking and locating noise in sound tracks. <strong>[Sound]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">BURTON F. MILLER and the WARNER BROS. STUDIO SOUND DEPARTMENT</span> for the design and application of an equalizer to eliminate relative spectral energy distortion in electronic compressors. <strong>[Sound]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">MARTY MARTIN and HAL ADKINS</span> of the RKO Radio Studio Miniature Department for the design and construction of equipment providing visual bullet effects. <strong>[Stage Operations]</strong>"
19,"SCIENTIFIC OR TECHNICAL AWARD (Class III)",True,""," To <span class="Winner">HAROLD NYE and the WARNER BROS. STUDIO ELECTRICAL DEPARTMENT</span> for the development of the electronically controlled fire and gaslight effect. <strong>[Stage Operations]</strong>"
18,"BEST MOTION PICTURE",False,"Anchors Aweigh","– Metro-Goldwyn-Mayer"
