Year,Type,WinOrLose,Key,Item
2007,"WRITING (ADAPTED SCREENPLAY)",False,"BORAT CULTURAL LEARNINGS OF AMERICA FOR MAKE BENEFIT GLORIOUS NATION OF KAZAKHSTAN","Screenplay by Sacha Baron Cohen, Anthony Hines, Peter Baynham, & Dan Mazer; Story by Sacha Baron Cohen, Peter Baynham, Anthony Hines, & Todd Phillips"
2007,"WRITING (ADAPTED SCREENPLAY)",False,"CHILDREN OF MEN","Screenplay by Alfonso Cuarón, Timothy J. Sexton, David Arata, Mark Fergus and Hawk Ostby"
2007,"WRITING (ADAPTED SCREENPLAY)",False,"LITTLE CHILDREN","Screenplay by Todd Field & Tom Perrotta"
2007,"WRITING (ADAPTED SCREENPLAY)",False,"NOTES ON A SCANDAL","Screenplay by Patrick Marber"
2007,"WRITING (ORIGINAL SCREENPLAY)",True,"LITTLE MISS SUNSHINE","Written by Michael Arndt"
2007,"WRITING (ORIGINAL SCREENPLAY)",False,"BABEL","Written by Guillermo Arriaga"
2007,"WRITING (ORIGINAL SCREENPLAY)",False,"LETTERS FROM IWO JIMA","Screenplay by Iris Yamashita; Story by Iris Yamashita & Paul Haggis"
2007,"WRITING (ORIGINAL SCREENPLAY)",False,"PAN'S LABYRINTH","Written by Guillermo del Toro"
2007,"WRITING (ORIGINAL SCREENPLAY)",False,"THE QUEEN","Written by Peter Morgan"
2008,"ACTOR IN A LEADING ROLE",True,"DANIEL DAY-LEWIS","There Will Be Blood"
2008,"ACTOR IN A LEADING ROLE",False,"GEORGE CLOONEY","Michael Clayton"
2008,"ACTOR IN A LEADING ROLE",False,"JOHNNY DEPP","Sweeney Todd The Demon Barber of Fleet Street"
2008,"ACTOR IN A LEADING ROLE",False,"TOMMY LEE JONES","In the Valley of Elah"
2008,"ACTOR IN A LEADING ROLE",False,"VIGGO MORTENSEN","Eastern Promises"
2008,"ACTOR IN A SUPPORTING ROLE",True,"JAVIER BARDEM","No Country for Old Men"
2008,"ACTOR IN A SUPPORTING ROLE",False,"CASEY AFFLECK","The Assassination of Jesse James by the Coward Robert Ford"
2008,"ACTOR IN A SUPPORTING ROLE",False,"PHILIP SEYMOUR HOFFMAN","Charlie Wilson's War"
2008,"ACTOR IN A SUPPORTING ROLE",False,"HAL HOLBROOK","Into the Wild"
2008,"ACTOR IN A SUPPORTING ROLE",False,"TOM WILKINSON","Michael Clayton"
2008,"ACTRESS IN A LEADING ROLE",True,"MARION COTILLARD","La Vie en Rose"
2008,"ACTRESS IN A LEADING ROLE",False,"CATE BLANCHETT","Elizabeth: The Golden Age"
2008,"ACTRESS IN A LEADING ROLE",False,"JULIE CHRISTIE","Away from Her"
2008,"ACTRESS IN A LEADING ROLE",False,"LAURA LINNEY","The Savages"
2008,"ACTRESS IN A LEADING ROLE",False,"ELLEN PAGE","Juno"
2008,"ACTRESS IN A SUPPORTING ROLE",True,"TILDA SWINTON","Michael Clayton"
2008,"ACTRESS IN A SUPPORTING ROLE",False,"CATE BLANCHETT","I'm Not There"
2008,"ACTRESS IN A SUPPORTING ROLE",False,"RUBY DEE","American Gangster"
2008,"ACTRESS IN A SUPPORTING ROLE",False,"SAOIRSE RONAN","Atonement"
2008,"ACTRESS IN A SUPPORTING ROLE",False,"AMY RYAN","Gone Baby Gone"
2008,"ANIMATED FEATURE FILM",True,"RATATOUILLE","Brad Bird"
2008,"ANIMATED FEATURE FILM",False,"PERSEPOLIS","Marjane Satrapi and Vincent Paronnaud"
2008,"ANIMATED FEATURE FILM",False,"SURF'S UP","Ash Brannon and Chris Buck"
2008,"ART DIRECTION",True,"SWEENEY TODD THE DEMON BARBER OF FLEET STREET","Art Direction: Dante Ferretti; Set Decoration: Francesca Lo Schiavo"
2008,"ART DIRECTION",False,"AMERICAN GANGSTER","Art Direction: Arthur Max; Set Decoration: Beth A. Rubino"
2008,"ART DIRECTION",False,"ATONEMENT","Art Direction: Sarah Greenwood; Set Decoration: Katie Spencer"
2008,"ART DIRECTION",False,"THE GOLDEN COMPASS","Art Direction: Dennis Gassner; Set Decoration: Anna Pinnock"
2008,"ART DIRECTION",False,"THERE WILL BE BLOOD","Art Direction: Jack Fisk; Set Decoration: Jim Erickson"
2008,"CINEMATOGRAPHY",True,"THERE WILL BE BLOOD","Robert Elswit"
2008,"CINEMATOGRAPHY",False,"THE ASSASSINATION OF JESSE JAMES BY THE COWARD ROBERT FORD","Roger Deakins"
2008,"CINEMATOGRAPHY",False,"ATONEMENT","Seamus McGarvey"
2008,"CINEMATOGRAPHY",False,"THE DIVING BELL AND THE BUTTERFLY","Janusz Kaminski"
2008,"CINEMATOGRAPHY",False,"NO COUNTRY FOR OLD MEN","Roger Deakins"
2008,"COSTUME DESIGN",True,"ELIZABETH: THE GOLDEN AGE","Alexandra Byrne"
2008,"COSTUME DESIGN",False,"ACROSS THE UNIVERSE","Albert Wolsky"
2008,"COSTUME DESIGN",False,"ATONEMENT","Jacqueline Durran"
2008,"COSTUME DESIGN",False,"LA VIE EN ROSE","Marit Allen"
2008,"COSTUME DESIGN",False,"SWEENEY TODD THE DEMON BARBER OF FLEET STREET","Colleen Atwood"
2008,"DIRECTING",True,"NO COUNTRY FOR OLD MEN","Joel Coen and Ethan Coen"
2008,"DIRECTING",False,"THE DIVING BELL AND THE BUTTERFLY","Julian Schnabel"
2008,"DIRECTING",False,"JUNO","Jason Reitman"
2008,"DIRECTING",False,"MICHAEL CLAYTON","Tony Gilroy"
2008,"DIRECTING",False,"THERE WILL BE BLOOD","Paul Thomas Anderson"
2008,"DOCUMENTARY (FEATURE)",True,"TAXI TO THE DARK SIDE","Alex Gibney and Eva Orner"
2008,"DOCUMENTARY (FEATURE)",False,"NO END IN SIGHT","Charles Ferguson and Audrey Marrs"
2008,"DOCUMENTARY (FEATURE)",False,"OPERATION HOMECOMING: WRITING THE WARTIME EXPERIENCE","Richard E. Robbins"
2008,"DOCUMENTARY (FEATURE)",False,"SICKO","Michael Moore and Meghan O'Hara"
2008,"DOCUMENTARY (FEATURE)",False,"WAR/DANCE","Andrea Nix Fine and Sean Fine"
2008,"DOCUMENTARY (SHORT SUBJECT)",True,"FREEHELD","Cynthia Wade and Vanessa Roth"
2008,"DOCUMENTARY (SHORT SUBJECT)",False,"LA CORONA (THE CROWN)","Amanda Micheli and Isabel Vega"
2008,"DOCUMENTARY (SHORT SUBJECT)",False,"SALIM BABA","Tim Sternberg and Francisco Bello"
2008,"DOCUMENTARY (SHORT SUBJECT)",False,"SARI'S MOTHER","James Longley"
2008,"FILM EDITING",True,"THE BOURNE ULTIMATUM","Christopher Rouse"
2008,"FILM EDITING",False,"THE DIVING BELL AND THE BUTTERFLY","Juliette Welfling"
2008,"FILM EDITING",False,"INTO THE WILD","Jay Cassidy"
2008,"FILM EDITING",False,"NO COUNTRY FOR OLD MEN","Roderick Jaynes"
2008,"FILM EDITING",False,"THERE WILL BE BLOOD","Dylan Tichenor"
2008,"FOREIGN LANGUAGE FILM",True,"THE COUNTERFEITERS","Austria"
2008,"FOREIGN LANGUAGE FILM",False,"BEAUFORT","Israel"
2008,"FOREIGN LANGUAGE FILM",False,"KATYN","Poland"
2008,"FOREIGN LANGUAGE FILM",False,"MONGOL","Kazakhstan"
2008,"FOREIGN LANGUAGE FILM",False,"12","Russia"
2008,"MAKEUP",True,"LA VIE EN ROSE","Didier Lavergne and Jan Archibald"
2008,"MAKEUP",False,"NORBIT","Rick Baker and Kazuhiro Tsuji"
2008,"MAKEUP",False,"PIRATES OF THE CARIBBEAN: AT WORLD'S END","Ve Neill and Martin Samuel"
2008,"MUSIC (ORIGINAL SCORE)",True,"ATONEMENT","Dario Marianelli"
2008,"MUSIC (ORIGINAL SCORE)",False,"THE KITE RUNNER","Alberto Iglesias"
2008,"MUSIC (ORIGINAL SCORE)",False,"MICHAEL CLAYTON","James Newton Howard"
2008,"MUSIC (ORIGINAL SCORE)",False,"RATATOUILLE","Michael Giacchino"
2008,"MUSIC (ORIGINAL SCORE)",False,"3:10 TO YUMA","Marco Beltrami"
2008,"MUSIC (ORIGINAL SONG)",True,"ONCE","Falling Slowly in |Once| Music and Lyric by Glen Hansard and Marketa Irglova"
2008,"MUSIC (ORIGINAL SONG)",False,"ENCHANTED","Happy Working Song in |Enchanted| Music by Alan Menken; Lyric by Stephen Schwartz"
2008,"MUSIC (ORIGINAL SONG)",False,"AUGUST RUSH","Raise It Up in |August Rush| Music and Lyric by Jamal Joseph, Charles Mack and Tevin Thomas"
2008,"MUSIC (ORIGINAL SONG)",False,"ENCHANTED","So Close in |Enchanted| Music by Alan Menken; Lyric by Stephen Schwartz"
2008,"MUSIC (ORIGINAL SONG)",False,"ENCHANTED","That's How You Know in |Enchanted| Music by Alan Menken; Lyric by Stephen Schwartz"
2008,"BEST PICTURE",True,"NO COUNTRY FOR OLD MEN","Scott Rudin, Ethan Coen and Joel Coen, Producers"
2008,"BEST PICTURE",False,"ATONEMENT","Tim Bevan, Eric Fellner and Paul Webster, Producers"
2008,"BEST PICTURE",False,"JUNO","Lianne Halfon, Mason Novick and Russell Smith, Producers"
2008,"BEST PICTURE",False,"MICHAEL CLAYTON","Sydney Pollack, Jennifer Fox and Kerry Orent, Producers"
2008,"BEST PICTURE",False,"THERE WILL BE BLOOD","JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers"
2008,"SHORT FILM (ANIMATED)",True,"PETER & THE WOLF","Suzie Templeton and Hugh Welchman"
2008,"SHORT FILM (ANIMATED)",False,"I MET THE WALRUS","Josh Raskin"
2008,"SHORT FILM (ANIMATED)",False,"MADAME TUTLI-PUTLI","Chris Lavis and Maciek Szczerbowski"
2008,"SHORT FILM (ANIMATED)",False,"","Samuel Tourneux and Simon Vanesse"
2008,"SHORT FILM (ANIMATED)",False,"MY LOVE (MOYA LYUBOV)","Alexander Petrov"
2008,"SHORT FILM (LIVE ACTION)",True,"LE MOZART DES PICKPOCKETS (THE MOZART OF PICKPOCKETS)","Philippe Pollet-Villard"
2008,"SHORT FILM (LIVE ACTION)",False,"AT NIGHT","Christian E. Christiansen and Louise Vesth"
2008,"SHORT FILM (LIVE ACTION)",False,"IL SUPPLENTE (THE SUBSTITUTE)","Andrea Jublin"
2008,"SHORT FILM (LIVE ACTION)",False,"TANGHI ARGENTINI","Guido Thys and Anja Daelemans"
2008,"SHORT FILM (LIVE ACTION)",False,"THE TONTO WOMAN","Daniel Barber and Matthew Brown"
2008,"SOUND EDITING",True,"THE BOURNE ULTIMATUM","Karen Baker Landers and Per Hallberg"
2008,"SOUND EDITING",False,"NO COUNTRY FOR OLD MEN","Skip Lievsay"
2008,"SOUND EDITING",False,"RATATOUILLE","Randy Thom and Michael Silvers"
2008,"SOUND EDITING",False,"THERE WILL BE BLOOD","Christopher Scarabosio and Matthew Wood"
2008,"SOUND EDITING",False,"TRANSFORMERS","Ethan Van der Ryn and Mike Hopkins"
2008,"SOUND MIXING",True,"THE BOURNE ULTIMATUM","Scott Millan, David Parker and Kirk Francis"
2008,"SOUND MIXING",False,"NO COUNTRY FOR OLD MEN","Skip Lievsay, Craig Berkey, Greg Orloff and Peter Kurland"
2008,"SOUND MIXING",False,"RATATOUILLE","Randy Thom, Michael Semanick and Doc Kane"
2008,"SOUND MIXING",False,"3:10 TO YUMA","Paul Massey, David Giammarco and Jim Stuebe"
2008,"SOUND MIXING",False,"TRANSFORMERS","Kevin O'Connell, Greg P. Russell and Peter J. Devlin"
2008,"VISUAL EFFECTS",True,"THE GOLDEN COMPASS","Michael Fink, Bill Westenhofer, Ben Morris and Trevor Wood"
2008,"VISUAL EFFECTS",False,"PIRATES OF THE CARIBBEAN: AT WORLD'S END","John Knoll, Hal Hickel, Charles Gibson and John Frazier"
2008,"VISUAL EFFECTS",False,"TRANSFORMERS","Scott Farrar, Scott Benza, Russell Earl and John Frazier"
2008,"WRITING (ADAPTED SCREENPLAY)",True,"NO COUNTRY FOR OLD MEN","Written for the screen by Joel Coen & Ethan Coen"
2008,"WRITING (ADAPTED SCREENPLAY)",False,"ATONEMENT","Screenplay by Christopher Hampton"
2008,"WRITING (ADAPTED SCREENPLAY)",False,"AWAY FROM HER","Written by Sarah Polley"
2008,"WRITING (ADAPTED SCREENPLAY)",False,"THE DIVING BELL AND THE BUTTERFLY","Screenplay by Ronald Harwood"
2008,"WRITING (ADAPTED SCREENPLAY)",False,"THERE WILL BE BLOOD","Written for the Screen by Paul Thomas Anderson"
2008,"WRITING (ORIGINAL SCREENPLAY)",True,"JUNO","Written by Diablo Cody"
2008,"WRITING (ORIGINAL SCREENPLAY)",False,"LARS AND THE REAL GIRL","Written by Nancy Oliver"
2008,"WRITING (ORIGINAL SCREENPLAY)",False,"MICHAEL CLAYTON","Written by Tony Gilroy"
2008,"WRITING (ORIGINAL SCREENPLAY)",False,"RATATOUILLE","Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird"
2008,"WRITING (ORIGINAL SCREENPLAY)",False,"THE SAVAGES","Written by Tamara Jenkins"
2009,"ACTOR IN A LEADING ROLE",True,"SEAN PENN","Milk"
2009,"ACTOR IN A LEADING ROLE",False,"RICHARD JENKINS","The Visitor"
2009,"ACTOR IN A LEADING ROLE",False,"FRANK LANGELLA","Frost/Nixon"
2009,"ACTOR IN A LEADING ROLE",False,"BRAD PITT","The Curious Case of Benjamin Button"
2009,"ACTOR IN A LEADING ROLE",False,"MICKEY ROURKE","The Wrestler"
2009,"ACTOR IN A SUPPORTING ROLE",True,"HEATH LEDGER","The Dark Knight"
2009,"ACTOR IN A SUPPORTING ROLE",False,"JOSH BROLIN","Milk"
2009,"ACTOR IN A SUPPORTING ROLE",False,"ROBERT DOWNEY JR.","Tropic Thunder"
2009,"ACTOR IN A SUPPORTING ROLE",False,"PHILIP SEYMOUR HOFFMAN","Doubt"
2009,"ACTOR IN A SUPPORTING ROLE",False,"MICHAEL SHANNON","Revolutionary Road"
2009,"ACTRESS IN A LEADING ROLE",True,"KATE WINSLET","The Reader"
2009,"ACTRESS IN A LEADING ROLE",False,"ANNE HATHAWAY","Rachel Getting Married"
2009,"ACTRESS IN A LEADING ROLE",False,"ANGELINA JOLIE","Changeling"
2009,"ACTRESS IN A LEADING ROLE",False,"MELISSA LEO","Frozen River"
2009,"ACTRESS IN A LEADING ROLE",False,"MERYL STREEP","Doubt"
2009,"ACTRESS IN A SUPPORTING ROLE",True,"PENÉLOPE CRUZ","Vicky Cristina Barcelona"
2009,"ACTRESS IN A SUPPORTING ROLE",False,"AMY ADAMS","Doubt"
2009,"ACTRESS IN A SUPPORTING ROLE",False,"VIOLA DAVIS","Doubt"
2009,"ACTRESS IN A SUPPORTING ROLE",False,"TARAJI P. HENSON","The Curious Case of Benjamin Button"
2009,"ACTRESS IN A SUPPORTING ROLE",False,"MARISA TOMEI","The Wrestler"
2009,"ANIMATED FEATURE FILM",True,"WALL-E","Andrew Stanton"
2009,"ANIMATED FEATURE FILM",False,"BOLT","Chris Williams and Byron Howard"
2009,"ANIMATED FEATURE FILM",False,"KUNG FU PANDA","John Stevenson and Mark Osborne"
2009,"ART DIRECTION",True,"THE CURIOUS CASE OF BENJAMIN BUTTON","Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo"
2009,"ART DIRECTION",False,"CHANGELING","Art Direction: James J. Murakami; Set Decoration: Gary Fettis"
2009,"ART DIRECTION",False,"THE DARK KNIGHT","Art Direction: Nathan Crowley; Set Decoration: Peter Lando"
2009,"ART DIRECTION",False,"THE DUCHESS","Art Direction: Michael Carlin; Set Decoration: Rebecca Alleway"
2009,"ART DIRECTION",False,"REVOLUTIONARY ROAD","Art Direction: Kristi Zea; Set Decoration: Debra Schutt"
2009,"CINEMATOGRAPHY",True,"SLUMDOG MILLIONAIRE","Anthony Dod Mantle"
2009,"CINEMATOGRAPHY",False,"CHANGELING","Tom Stern"
2009,"CINEMATOGRAPHY",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","Claudio Miranda"
2009,"CINEMATOGRAPHY",False,"THE DARK KNIGHT","Wally Pfister"
2009,"CINEMATOGRAPHY",False,"THE READER","Chris Menges and Roger Deakins"
2009,"COSTUME DESIGN",True,"THE DUCHESS","Michael O'Connor"
2009,"COSTUME DESIGN",False,"AUSTRALIA","Catherine Martin"
2009,"COSTUME DESIGN",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","Jacqueline West"
2009,"COSTUME DESIGN",False,"MILK","Danny Glicker"
2009,"COSTUME DESIGN",False,"REVOLUTIONARY ROAD","Albert Wolsky"
2009,"DIRECTING",True,"SLUMDOG MILLIONAIRE","Danny Boyle"
2009,"DIRECTING",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","David Fincher"
2009,"DIRECTING",False,"FROST/NIXON","Ron Howard"
2009,"DIRECTING",False,"MILK","Gus Van Sant"
2009,"DIRECTING",False,"THE READER","Stephen Daldry"
2009,"DOCUMENTARY (FEATURE)",True,"MAN ON WIRE","James Marsh and Simon Chinn"
2009,"DOCUMENTARY (FEATURE)",False,"THE BETRAYAL (NERAKHOON)","Ellen Kuras and Thavisouk Phrasavath"
2009,"DOCUMENTARY (FEATURE)",False,"ENCOUNTERS AT THE END OF THE WORLD","Werner Herzog and Henry Kaiser"
2009,"DOCUMENTARY (FEATURE)",False,"THE GARDEN","Scott Hamilton Kennedy"
2009,"DOCUMENTARY (FEATURE)",False,"TROUBLE THE WATER","Tia Lessin and Carl Deal"
2009,"DOCUMENTARY (SHORT SUBJECT)",True,"SMILE PINKI","Megan Mylan"
2009,"DOCUMENTARY (SHORT SUBJECT)",False,"THE CONSCIENCE OF NHEM EN","Steven Okazaki"
2009,"DOCUMENTARY (SHORT SUBJECT)",False,"THE FINAL INCH","Irene Taylor Brodsky and Tom Grant"
2009,"DOCUMENTARY (SHORT SUBJECT)",False,"THE WITNESS - FROM THE BALCONY OF ROOM 306","Adam Pertofsky and Margaret Hyde"
2009,"FILM EDITING",True,"SLUMDOG MILLIONAIRE","Chris Dickens"
2009,"FILM EDITING",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","Kirk Baxter and Angus Wall"
2009,"FILM EDITING",False,"THE DARK KNIGHT","Lee Smith"
2009,"FILM EDITING",False,"FROST/NIXON","Mike Hill and Dan Hanley"
2009,"FILM EDITING",False,"MILK","Elliot Graham"
2009,"FOREIGN LANGUAGE FILM",True,"DEPARTURES","Japan"
2009,"FOREIGN LANGUAGE FILM",False,"THE BAADER MEINHOF COMPLEX","Germany"
2009,"FOREIGN LANGUAGE FILM",False,"THE CLASS","France"
2009,"FOREIGN LANGUAGE FILM",False,"REVANCHE","Austria"
2009,"FOREIGN LANGUAGE FILM",False,"WALTZ WITH BASHIR","Israel"
2009,"MAKEUP",True,"THE CURIOUS CASE OF BENJAMIN BUTTON","Greg Cannom"
2009,"MAKEUP",False,"THE DARK KNIGHT","John Caglione, Jr. and Conor O'Sullivan"
2009,"MAKEUP",False,"HELLBOY II: THE GOLDEN ARMY","Mike Elizalde and Thom Floutz"
2009,"MUSIC (ORIGINAL SCORE)",True,"SLUMDOG MILLIONAIRE","A.R. Rahman"
2009,"MUSIC (ORIGINAL SCORE)",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","Alexandre Desplat"
2009,"MUSIC (ORIGINAL SCORE)",False,"DEFIANCE","James Newton Howard"
2009,"MUSIC (ORIGINAL SCORE)",False,"MILK","Danny Elfman"
2009,"MUSIC (ORIGINAL SCORE)",False,"WALL-E","Thomas Newman"
2009,"MUSIC (ORIGINAL SONG)",True,"SLUMDOG MILLIONAIRE","Jai Ho in |Slumdog Millionaire| Music by A.R. Rahman; Lyric by Gulzar"
2009,"MUSIC (ORIGINAL SONG)",False,"WALL-E","Down To Earth in |WALL-E| Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel"
2009,"MUSIC (ORIGINAL SONG)",False,"SLUMDOG MILLIONAIRE","O Saya in |Slumdog Millionaire| Music and Lyric by A.R. Rahman and Maya Arulpragasam"
2009,"BEST PICTURE",True,"SLUMDOG MILLIONAIRE","Christian Colson, Producer"
2009,"BEST PICTURE",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","The Curious Case of Benjamin Button"
2009,"BEST PICTURE",False,"FROST/NIXON","Brian Grazer, Ron Howard and Eric Fellner, Producers"
2009,"BEST PICTURE",False,"MILK","Dan Jinks and Bruce Cohen, Producers"
2009,"BEST PICTURE",False,"THE READER","Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers"
2009,"SHORT FILM (ANIMATED)",True,"LA MAISON EN PETITS CUBES","Kunio Kato"
2009,"SHORT FILM (ANIMATED)",False,"LAVATORY - LOVESTORY","Konstantin Bronzit"
2009,"SHORT FILM (ANIMATED)",False,"OKTAPODI","Emud Mokhberi and Thierry Marchand"
2009,"SHORT FILM (ANIMATED)",False,"PRESTO","Doug Sweetland"
2009,"SHORT FILM (ANIMATED)",False,"THIS WAY UP","Alan Smith and Adam Foulkes"
2009,"SHORT FILM (LIVE ACTION)",True,"SPIELZEUGLAND (TOYLAND)","Jochen Alexander Freydank"
2009,"SHORT FILM (LIVE ACTION)",False,"AUF DER STRECKE (ON THE LINE)","Reto Caffi"
2009,"SHORT FILM (LIVE ACTION)",False,"MANON ON THE ASPHALT","Elizabeth Marre and Olivier Pont"
2009,"SHORT FILM (LIVE ACTION)",False,"NEW BOY","Steph Green and Tamara Anghie"
2009,"SHORT FILM (LIVE ACTION)",False,"THE PIG","The Pig"
2009,"SOUND EDITING",True,"THE DARK KNIGHT","Richard King"
2009,"SOUND EDITING",False,"IRON MAN","Frank Eulner and Christopher Boyes"
2009,"SOUND EDITING",False,"SLUMDOG MILLIONAIRE","Glenn Freemantle and Tom Sayers"
2009,"SOUND EDITING",False,"WALL-E","Ben Burtt and Matthew Wood"
2009,"SOUND EDITING",False,"WANTED","Wylie Stateman"
2009,"SOUND MIXING",True,"SLUMDOG MILLIONAIRE","Ian Tapp, Richard Pryke and Resul Pookutty"
2009,"SOUND MIXING",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","David Parker, Michael Semanick, Ren Klyce and Mark Weingarten"
2009,"SOUND MIXING",False,"THE DARK KNIGHT","Lora Hirschberg, Gary Rizzo and Ed Novick"
2009,"SOUND MIXING",False,"WALL-E","Tom Myers, Michael Semanick and Ben Burtt"
2009,"SOUND MIXING",False,"WANTED","Wanted"
2009,"VISUAL EFFECTS",True,"THE CURIOUS CASE OF BENJAMIN BUTTON","Eric Barba, Steve Preeg, Burt Dalton and Craig Barron"
2009,"VISUAL EFFECTS",False,"THE DARK KNIGHT","Nick Davis, Chris Corbould, Tim Webber and Paul Franklin"
2009,"VISUAL EFFECTS",False,"IRON MAN","John Nelson, Ben Snow, Dan Sudick and Shane Mahan"
2009,"WRITING (ADAPTED SCREENPLAY)",True,"SLUMDOG MILLIONAIRE","Screenplay by Simon Beaufoy"
2009,"WRITING (ADAPTED SCREENPLAY)",False,"THE CURIOUS CASE OF BENJAMIN BUTTON","Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord"
2009,"WRITING (ADAPTED SCREENPLAY)",False,"DOUBT","Written by John Patrick Shanley"
2009,"WRITING (ADAPTED SCREENPLAY)",False,"FROST/NIXON","Screenplay by Peter Morgan"
2009,"WRITING (ADAPTED SCREENPLAY)",False,"THE READER","Screenplay by David Hare"
2009,"WRITING (ORIGINAL SCREENPLAY)",True,"MILK","Written by Dustin Lance Black"
2009,"WRITING (ORIGINAL SCREENPLAY)",False,"FROZEN RIVER","Written by Courtney Hunt"
2009,"WRITING (ORIGINAL SCREENPLAY)",False,"HAPPY-GO-LUCKY","Written by Mike Leigh"
2009,"WRITING (ORIGINAL SCREENPLAY)",False,"IN BRUGES","Written by Martin McDonagh"
2009,"WRITING (ORIGINAL SCREENPLAY)",False,"WALL-E","Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter"
2010,"ACTOR IN A LEADING ROLE",True,"JEFF BRIDGES","Crazy Heart"
2010,"ACTOR IN A LEADING ROLE",False,"GEORGE CLOONEY","Up in the Air"
2010,"ACTOR IN A LEADING ROLE",False,"COLIN FIRTH","A Single Man"
2010,"ACTOR IN A LEADING ROLE",False,"MORGAN FREEMAN","Invictus"
2010,"ACTOR IN A LEADING ROLE",False,"JEREMY RENNER","The Hurt Locker"
2010,"ACTOR IN A SUPPORTING ROLE",True,"CHRISTOPH WALTZ","Inglourious Basterds"
2010,"ACTOR IN A SUPPORTING ROLE",False,"MATT DAMON","Invictus"
2010,"ACTOR IN A SUPPORTING ROLE",False,"WOODY HARRELSON","The Messenger"
2010,"ACTOR IN A SUPPORTING ROLE",False,"CHRISTOPHER PLUMMER","The Last Station"
2010,"ACTOR IN A SUPPORTING ROLE",False,"STANLEY TUCCI","The Lovely Bones"
2010,"ACTRESS IN A LEADING ROLE",True,"SANDRA BULLOCK","The Blind Side"
2010,"ACTRESS IN A LEADING ROLE",False,"HELEN MIRREN","The Last Station"
2010,"ACTRESS IN A LEADING ROLE",False,"CAREY MULLIGAN","An Education"
2010,"ACTRESS IN A LEADING ROLE",False,"GABOUREY SIDIBE","Precious: Based on the Novel 'Push' by Sapphire"
2010,"ACTRESS IN A LEADING ROLE",False,"MERYL STREEP","Julie & Julia"
2010,"ACTRESS IN A SUPPORTING ROLE",True,"MO'NIQUE","Precious: Based on the Novel 'Push' by Sapphire"
2010,"ACTRESS IN A SUPPORTING ROLE",False,"PENÉLOPE CRUZ","Nine"
2010,"ACTRESS IN A SUPPORTING ROLE",False,"VERA FARMIGA","Up in the Air"
2010,"ACTRESS IN A SUPPORTING ROLE",False,"MAGGIE GYLLENHAAL","Crazy Heart"
2010,"ACTRESS IN A SUPPORTING ROLE",False,"ANNA KENDRICK","Up in the Air"
2010,"ANIMATED FEATURE FILM",True,"UP","Pete Docter"
2010,"ANIMATED FEATURE FILM",False,"CORALINE","Henry Selick"
2010,"ANIMATED FEATURE FILM",False,"FANTASTIC MR. FOX","Wes Anderson"
2010,"ANIMATED FEATURE FILM",False,"THE PRINCESS AND THE FROG","John Musker and Ron Clements"
2010,"ANIMATED FEATURE FILM",False,"THE SECRET OF KELLS","Tomm Moore"
2010,"ART DIRECTION",True,"AVATAR","Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair"
2010,"ART DIRECTION",False,"THE IMAGINARIUM OF DOCTOR PARNASSUS","Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith"
2010,"ART DIRECTION",False,"NINE","Production Design: John Myhre; Set Decoration: Gordon Sim"
2010,"ART DIRECTION",False,"SHERLOCK HOLMES","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer"
2010,"ART DIRECTION",False,"THE YOUNG VICTORIA","Production Design: Patrice Vermette; Set Decoration: Maggie Gray"
2010,"CINEMATOGRAPHY",True,"AVATAR","Mauro Fiore"
2010,"CINEMATOGRAPHY",False,"HARRY POTTER AND THE HALF-BLOOD PRINCE","Bruno Delbonnel"
2010,"CINEMATOGRAPHY",False,"THE HURT LOCKER","Barry Ackroyd"
2010,"CINEMATOGRAPHY",False,"INGLOURIOUS BASTERDS","Robert Richardson"
2010,"CINEMATOGRAPHY",False,"THE WHITE RIBBON","Christian Berger"
